timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1703176014064,12656,GET MAIN PAGE,200,OK,Thread Group 1-69,text,true,,234844,121,100,100,http://35.188.112.72:30007/,12105,0,137
1703176020648,6137,GET user/testing,200,OK,Thread Group 1-30,text,true,,63649,133,100,100,http://35.188.112.72:30007/user/testing,5863,0,137
1703176014851,11944,POST LOGIN,419,unknown status,Thread Group 1-13,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,11942,0,137
1703176014513,12448,GET LOGIN PAGE,200,OK,Thread Group 1-41,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,12172,0,138
1703176020880,6081,POST LOGIN,419,unknown status,Thread Group 1-24,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6081,0,133
1703176015095,12125,POST LOGIN,419,unknown status,Thread Group 1-25,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,12125,0,145
1703176021362,5877,GET LOGIN PAGE,200,OK,Thread Group 1-70,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,5595,0,139
1703176017846,10026,POST LOGIN,419,unknown status,Thread Group 1-57,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,10026,0,129
1703176017702,10211,GET LOGIN PAGE,200,OK,Thread Group 1-99,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,9940,0,139
1703176015252,12861,GET LOGIN PAGE,200,OK,Thread Group 1-71,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,12590,0,137
1703176015371,12854,GET LOGIN PAGE,200,OK,Thread Group 1-80,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,12586,0,135
1703176021005,7288,GET user/testing,200,OK,Thread Group 1-79,text,true,,63649,133,100,100,http://35.188.112.72:30007/user/testing,7013,0,137
1703176021420,6949,POST LOGIN,419,unknown status,Thread Group 1-26,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6943,0,138
1703176021731,6698,GET user/testing,200,OK,Thread Group 1-16,text,true,,63649,133,100,100,http://35.188.112.72:30007/user/testing,6426,0,134
1703176021510,6963,POST LOGIN,419,unknown status,Thread Group 1-34,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6963,0,137
1703176021871,6739,POST LOGIN,419,unknown status,Thread Group 1-33,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6738,0,134
1703176021779,6875,GET user/testing,200,OK,Thread Group 1-64,text,true,,63649,133,100,100,http://35.188.112.72:30007/user/testing,6602,0,135
1703176018073,10608,POST LOGIN,419,unknown status,Thread Group 1-58,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,10608,0,137
1703176018375,10658,POST LOGIN,419,unknown status,Thread Group 1-17,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,10658,0,139
